Podcast_Title,Start_Time,End_Time,Auto_Label,Text,Coin,Sentiment
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:06:06.639,00:06:18.720,crypto_space,you can transfer fiat into an exchange like b9s uh crypto.com swissborg you can see my links below to to these uh different exchanges and crypto wallets uh you can,,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:06:28.800,00:06:40.720,BTC,buy uh bitcoins directly or some platforms you have to buy the uh the stable coins and then convert you can sell things and let people buy pay you with,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:06:40.720,00:06:50.800,BTC,bitcoin so you know for example i have a number of properties here in asia and uh when i sign a leasing contract with my tenants i give them a,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:06:50.800,00:07:00.160,ETH,couple of options they can they can pay in fiat or they can pay in ethereum uh or bitcoin uh so i have some tenants that prefer to pay in,ETH,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:07:00.160,00:07:09.840,ETH,ethereum uh so that's great it means they don't have to pay fees they don't have to transfer money from overseas to asia to pay me they can just send,ETH,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:07:09.840,00:07:20.720,ETH,ethereum and the fees are very little well i mean now the gas fees are high so or they can use bitcoins uh so how bitcoin is created i'm just,ETH,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:07:20.720,00:07:30.880,BTC,going to talk about mining very simple in order for the bitcoin system to work people can make their computers process transactions for everybody uh you guys may want to,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:07:30.880,00:07:41.680,BTC,check out nicehash you can actually install software in your computer that will actually mine bitcoins i mean if you use it on your normal pc yeah you'll mine a,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:07:41.680,00:07:50.160,crypto_space,fraction of a satoshi but it's fun you know you can say that you're a miner uh if you want to get into some serious mining you can you know,,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:07:50.160,00:08:02.560,crypto_space,buy the bitminers uh you know these have 50 or 60 tera hashes per machine it's gone up a lot these things are keeping scaling and keep increasing so you,,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:08:02.560,00:08:13.840,BTC,can get into bitcoin mining uh i mean i was i've been mining for about five years i stopped last year uh at the last halving just didn't make sense,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:08:13.840,00:08:24.319,crypto_space,anymore so you know most of my cryptocurrency that i've gained over the last three or four years has been from from mining so that's that's what's exciting uh so,,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:08:24.319,00:08:36.080,BTC,uh basically these computers are made to work out uh incredibly difficult difficult sums so uh occasionally there are rewarded with bitcoin uh for the keep for for the owner,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:08:36.080,00:08:47.519,crypto_space,so mining is very simple you have uh basically a transaction and it has a code and you have to break that code and the first miner that breaks the,,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:08:47.519,00:08:57.440,BTC,code gets the the mining report reward so people set up powerful computers to try to get bitcoins they're called mining uh but the sums are becoming more and more,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:08:57.440,00:09:08.320,BTC,difficult to to stop uh too many bitcoins being generated so uh if you start mining now it could be years before you get a single bitcoin so you know,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:09:08.320,00:09:21.680,crypto_space,mining is really not that profitable anymore so that's why i stopped mining uh because the you know the complexity of the uh of the blocks have become so complex,,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:09:21.680,00:09:31.920,crypto_space,and and uh you know decoding those blocks uh it just it just it's not worth it anymore and you know with the electricity like electrical fees for mining it,,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:09:31.920,00:09:41.040,BTC,just doesn't make sense so why are bitcoins valuable well there are a lot of things that uh there are a lot of things other money that we consider viable like,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:09:41.040,00:09:52.320,BTC,gold diamonds aztecs use cocoa beans as money bitcoins are valuable because people are willing to exchange them for real goods and services and even cash why do people want,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:09:52.320,00:10:03.920,BTC,bitcoins well very simple it's it's a stored value of wealth it's a good hedge against inflation some people like the fact that bitcoin is not controlled it's also decentralized,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:10:03.920,00:10:16.320,BTC,by government or it's not controlled by government banks i hate banks people also spend their bitcoins fairly and honestly so it's decentralized it's anonymous so it means you can,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:10:26.640,00:10:38.720,BTC,online chat with social media in january the world's richest man elon musk said he was a big supporter of bitcoin he even changed the tweet to hashtag bitcoin remember,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:10:51.440,00:11:01.519,BTC,ones that you don't own it is possible to lose your bitcoin wallet or delete your bitcoins and lose them forever yeah it's possible there has you know there's been,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:11:01.519,00:11:12.800,BTC,tests thefts from the website that like restore bitcoins remotely that's happened the valve bitcoin has gone up and down over the years since it was created in 2009 and,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:11:12.800,00:11:23.600,BTC,some people don't think that it's safe to turn your real money into bitcoins i think it's safe i've had bitcoins for you know more than five years and i've,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:11:23.600,00:11:37.120,BTC,never been hacked so in summary yeah bitcoins are pretty secure there might be the occasional uh hack into uh an online wallet something like that but these things don't,BTC,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:11:48.240,00:11:56.480,crypto_space,can search online for wallets and buy those they're not that expensive they range from like a hundred to a couple hundred bucks depending on what you want to get,,
Crypto_Daily_Trade_Signals_20210326_Bitcoin_Basics_That_Could_Make_You_Rich_!.en.vtt,00:12:06.480,00:12:30.880,crypto_space,crypto daily trade signals if you like this video please smash that like and subscribe support the channel as best you can share with your friends thank you peace [Music],,
"Crypto_Daily_Trade_Signals_20210326_NEVER_SEEN_BEFORE!_BITCOIN_WILL_EXPLODE_TO_$80,0000_Dollars_In_April.en.vtt",00:00:00.000,00:00:11.040,BTC,hey this is daryl from uh daily crypto trade signals and i have uh an amazing video for you today just wanted to update you finally the bitcoin price is,BTC,
"Crypto_Daily_Trade_Signals_20210326_NEVER_SEEN_BEFORE!_BITCOIN_WILL_EXPLODE_TO_$80,0000_Dollars_In_April.en.vtt",00:00:30.800,00:00:43.360,BTC,it was the cma contracts end of the quarter uh and march is typically a bad month for uh bitcoin and april we should see bitcoin 70 80 000 uh,BTC,
"Crypto_Daily_Trade_Signals_20210326_NEVER_SEEN_BEFORE!_BITCOIN_WILL_EXPLODE_TO_$80,0000_Dollars_In_April.en.vtt",00:01:03.039,00:01:14.720,BTC,a pretty bad month for uh bitcoin but april absolutely april is going to be huge all coins are going to pump i think everyone's should be excited and if,BTC,
Crypto_Daily_Trade_Signals_20210329_🚨_Bitcoin_Breaking_Out!!!!🚨_Big_Pump🚀🚀🚀.en.vtt,00:00:00.000,00:00:09.920,BTC,hey everybody this is daryl from crypto daily trade signals if you like crypto and you like money then you're at the right channel i have amazing news bitcoin is,BTC,
Crypto_Daily_Trade_Signals_20210329_🚨_Bitcoin_Breaking_Out!!!!🚨_Big_Pump🚀🚀🚀.en.vtt,00:00:09.920,00:00:19.840,ETH,just broken out it's up 5 in the last 15 minutes ethereum is also up uh about five percent in the last uh 15 minutes even though we have the,ETH,
Crypto_Daily_Trade_Signals_20210329_🚨_Bitcoin_Breaking_Out!!!!🚨_Big_Pump🚀🚀🚀.en.vtt,00:00:19.840,00:00:31.519,ETH,cma contracts uh just closing uh bitcoin is about to pump ethereum is about to pump it looks like we have broken out of the resistance level of 55 000,ETH,
Crypto_Daily_Trade_Signals_20210329_🚨_Bitcoin_Breaking_Out!!!!🚨_Big_Pump🚀🚀🚀.en.vtt,00:00:31.519,00:00:46.960,ETH,we've broken out the resistance level of ethereum at 1731. i expect uh bitcoin to hit 60 000 in the next 48 hours and we can see an ethereum 1900,ETH,
Crypto_Daily_Trade_Signals_20210329_🚨_Bitcoin_Breaking_Out!!!!🚨_Big_Pump🚀🚀🚀.en.vtt,00:00:46.960,00:00:59.199,ETH,in the next 48 hours and i believe in the next one to two weeks bitcoin should be at eighty thousand dollars and we can see ethereum closing at 2,ETH,
Crypto_Daily_Trade_Signals_20210329_🚨_Bitcoin_Breaking_Out!!!!🚨_Big_Pump🚀🚀🚀.en.vtt,00:00:59.199,00:01:10.799,ETH,500 to 3 000 this is amazing and exciting i just wanted to bring to you this emergency update bitcoin is breaking out it's breaking past its resistance level ethereum,ETH,
Crypto_Daily_Trade_Signals_20210329_🚨_Bitcoin_Breaking_Out!!!!🚨_Big_Pump🚀🚀🚀.en.vtt,00:01:10.799,00:01:19.439,crypto_space,is breaking out past its resistance level sit back buckle up we're about to go to the moon this is daryl from crypto daily trade signals and if you like,,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:00:00.000,00:00:11.920,crypto_space,hey everybody this is daryl from uh crypto daily trade signals and i've got a really great bullish announcement today as you know that uh goldman sachs just said that,,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:00:11.920,00:00:21.920,BTC,they're going to start a selling bitcoin to their wealthy uh clients uh this is really bullish news this is definitely going to drive the price of bitcoin up the,BTC,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:00:21.920,00:00:34.079,crypto_space,other thing is at goldman sachs being one of the leading financial firms in the world it's going to start a definite snowball effect where the other firms are going,,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:00:34.079,00:00:46.079,BTC,to want to get involved and start also selling bitcoin to the wealthiest clients let's get into the clip and see what's going on with bitcoin this is really bullish,BTC,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:00:46.079,00:00:59.120,BTC,news if you like this channel please smash that like and subscribe it's getting close to offering bitcoin investment products to its wealthy clients hugh sun who wins this now,BTC,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:00:59.120,00:01:09.360,BTC,um does goldman know bitcoin was like 4 000 bucks like 18 months ago and now it's like 57 000 there this is part of their uh their expertise view,BTC,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:01:28.000,00:01:37.280,BTC,say should i have an allocation to bitcoin look at what it's done you know should i have a 1 2 3 allocation to this emerging asset class you know,BTC,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:01:48.960,00:01:59.200,BTC,goldman sachs is is very close and in the second quarter we'll begin offering bitcoin and other digital asset related investments to its private wealth management clients this is the,BTC,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:02:09.360,00:02:26.239,BTC,i understand okay everybody hopefully that was enlightening you can see that goldman sachs is absolutely 100 vested in bitcoin if you like this channel crypto daily trade signals please,BTC,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:02:48.560,00:03:03.280,ETH,ethereum to a lucky subscriber also the other giveaways when we hit 1 000 subscribers i'll be giving away 1 000 worth of ethereum to a lucky subscriber and then,ETH,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:03:03.280,00:03:15.120,ETH,the other contest is whoever can guess on what date i hit 1 000 subscribers i will be giving away 500 worth of ethereum so if you like this channel,ETH,
Crypto_Daily_Trade_Signals_20210331_GOLDMAN_SACHS_BUYING__BITCOIN!!_Last_Chance_To_Get_Cheap_Bitcoin!!.en.vtt,00:03:15.120,00:03:25.120,ETH,and you want to win the ethereum please smash that like and subscribe this is daryl from crypto daily trade signals peace,ETH,
"Crypto_Daily_Trade_Signals_20210331_MASSIVE_BITCOIN__DUMP_RIGHT_NOW!__COULD_Bitcoin_Price_HIT__$68,000_AT_The_End_of_The_WeekOR__$45K.en.vtt",00:00:00.000,00:00:12.960,BTC,hey everybody this is daryl from crypto daily trade signals and i've got an explosive video for you today i'm going to explain to you why i think bitcoin is,BTC,
"Crypto_Daily_Trade_Signals_20210331_MASSIVE_BITCOIN__DUMP_RIGHT_NOW!__COULD_Bitcoin_Price_HIT__$68,000_AT_The_End_of_The_WeekOR__$45K.en.vtt",00:00:12.960,00:00:22.560,ETH,going to hit 68 000. i'm going to talk about bitcoin i'm going to talk about ethereum i'm going to talk about the current price targets i'm going to show,ETH,
"Crypto_Daily_Trade_Signals_20210331_MASSIVE_BITCOIN__DUMP_RIGHT_NOW!__COULD_Bitcoin_Price_HIT__$68,000_AT_The_End_of_The_WeekOR__$45K.en.vtt",00:00:22.560,00:00:32.880,BTC,you my chart and why i think that bitcoin is going to hit 68 000 and then i'm going to show you some really bullish articles that talks about bitcoin,BTC,
"Crypto_Daily_Trade_Signals_20210331_MASSIVE_BITCOIN__DUMP_RIGHT_NOW!__COULD_Bitcoin_Price_HIT__$68,000_AT_The_End_of_The_WeekOR__$45K.en.vtt",00:00:32.880,00:00:43.600,BTC,and why i think bitcoin is going to hit 68 000. also you need to watch the entire video because at the end of this video i have a huge,BTC,
"Crypto_Daily_Trade_Signals_20210331_MASSIVE_BITCOIN__DUMP_RIGHT_NOW!__COULD_Bitcoin_Price_HIT__$68,000_AT_The_End_of_The_WeekOR__$45K.en.vtt",00:00:43.600,00:00:57.520,ETH,announcement and if you're the lucky winner you could win some free ethereum if you like this channel and you like this content please smash that like and subscribe and,ETH,
"Crypto_Daily_Trade_Signals_20210331_MASSIVE_BITCOIN__DUMP_RIGHT_NOW!__COULD_Bitcoin_Price_HIT__$68,000_AT_The_End_of_The_WeekOR__$45K.en.vtt",00:00:57.520,00:01:07.920,BTC,please share with your friends one more thing please comment please comment and tell me what kind of videos do you guys like do you like bitcoin videos do you,BTC,
"Crypto_Daily_Trade_Signals_20210331_MASSIVE_BITCOIN__DUMP_RIGHT_NOW!__COULD_Bitcoin_Price_HIT__$68,000_AT_The_End_of_The_WeekOR__$45K.en.vtt",00:01:22.080,00:01:35.920,BTC,it's now wednesday it's march 31st it's 3 32 p.m bangkok time and we can see that uh bitcoin just had a small dip this is to be expected as,BTC,
